Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Schriftliche Arbeit zur Indogermanistik,272-010a,Independent Study,N/A,"German, English",Written Paper in Indo-European Linguistics,N/A,N/A,N/A,N/A
Anthropologische Linguistik,272-018a,Course,John Basil Mansfield,English,Anthropological Linguistics,Wednesday,Afternoon,14,15
Schriftliche Arbeit zu Sprache im Kontext,272-020a,Independent Study,N/A,German,Written Paper in Language in Context,N/A,N/A,N/A,N/A
Schriftliche Arbeit zu Sprache und kognitiven Prozessen,272-011a,Independent Study,N/A,German,Written Paper in Language and Cognitive Processes,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Sprachentwicklung,272-012a,Independent Study,N/A,"German, English",Written Paper in Language Development,N/A,N/A,N/A,N/A
Vorlesung Funktionelle Anatomie des menschlichen Bewegungsapparates,FAN1010,Course,"Frank Jakobus Rühli, Oliver Ullrich, Roman Guggenberger, Caroline Maake",German,Vorlesungen 1.SJ HS,N/A,N/A,N/A,N/A
Grundlagen der Psychosozialen Medizin I,EPS1010,Course,"Roland von Känel, Urs Georg Hepp, Michael Rufer, Sebastian Euler, Moritz Philipp Günther, Katja-Daniela Jordan, Patrick Pasi",German,Vorlesungen 1.SJ HS,N/A,N/A,N/A,N/A
Vorlesung Wissenschaftstheoretische Grundlagen der Medizin,WGM1010,Course,"Gerhard Rogler, Johann Steurer",German,Vorlesungen 1.SJ HS,N/A,N/A,N/A,N/A
Vorlesung Molekulare Zellbiologie I,MZB1010,Course,"Anne Müller, Benjamin Schuler",German,Vorlesungen 1.SJ HS,N/A,N/A,N/A,N/A
Biomedizinische Ethik,BET1010,Course,"Nikola Biller-Andorno, Paulin Jirkof",German,Vorlesungen 1.SJ HS,N/A,N/A,N/A,N/A
Geschlechtsspezifische Medizin,GSM1010,Course,Vera Regitz-Zagrosek,German,Vorlesungen 1.SJ HS,N/A,N/A,N/A,N/A
Physics lab and colloquium for students of human and dental medicine,PHY1030,Practical Training,"Johan Chang, Ruth Bründler Denzer",German,Practical Course in Physics and Colloquium for Students of Human Medicine and,Monday,Afternoon,13,16
Klinischer Untersuchungskurs menschlicher Bewegungsapparat,FAN1020,Exercise Group,"Mazda Farshad, Reto Sutter, Gustav Andreisek, Norbert Boos, Andreas Boss, Tobias Dietrich, Olivio Fabrizio Donati, Christian Hierholzer, Bernhard Jost, Beat Franz Knechtle, Tilo Niemann, Cäcilia Reiner, Justus Roos, Andreas Schweizer, Christian Spross, Guido Wanner, Henrik Behrend, Emanuel Benninger, Susanne Bensler, Michael Betz, André Euler, Anna Falkowski, Tim Finkenstädt, Michael Fischer, Benjamin Fritz, Karlmeinrad Giesinger, Lukas Hechelhammer, Andreas Hötker, David Kenkel, Andreas Klipstein, Adrian Kobe, Nadja Mamisch, Katharina Martini, Carmen-Marina Mihai, Thi Dan Linh Nguyen-Kim, Gabor Janos Puskas, Lisa Martina Reissner, Page 3,886 of 6,206, Andrea Rosskopf, Lazaros Vlachopoulos, Felix Waibel, Veronika Zubler, David Bauer, Sandra Blumhardt, Paul Bremi, Marisa Crippa Keller, Tim Steffen Fischer, Andreas Flury, Sabine Franckenberg, Reto Arthur Frey, David Germann, Anita Hasler, Armando Hoch, Florian Alexander Huber, Mathias Häfeli, Lukas Jud, Lisa Maria Jungblut, Dominik Kaiser, Benedikt Korbinian Kislinger, Philipp Kriechling, Andreas Ladurner, Christoph Laux, Olaf Magerkurth, Stefan Markart, Ruben Mazzucchelli, Daniela Meyer, Dominik Nakhostin, Alexander Nydegger, Malgorzata Dominika Polacin, Simon Roner, Pia Sachser-Zurmühle, Pascal Schenk, Josef Schönbächler, Madlaina Schöni, Christoforos Stoupis, Christina Sydler, Martin Toniolo, Jan Triebel, Ines Unterfrauner, Florian Wanivenhaus, Andreas Weber, Stephan Wälti, Philipp Zehnder",German,Clinical Examination Course on the Human Musculoskeletal System,N/A,N/A,N/A,N/A
Kurs Kommunikation und Interaktion,EPS1020,Exercise Group,"Andreas Hötker, Naser Morina, Michèle Abelovsky, Martin Amstutz, Haluk Aslan, Barbara Bass, Sarah Berend, Katrin Bieber, Chantal Bohren, Judith Bühler, Markus Ernst, Jutta Ernst, Susanne Friedl, Margarete Garlichs, Katharina Christiane Gessler, Oliver Hartmann, Gabriele Himmelreich, Patricie Hruz Esposito, Evelina Jecker, Katja-Daniela Jordan, Zuzana Kaplan, Frederike Bianca Kienzle, Adrian Marty, Silke Anny Martine Michaelis, Martin Pfeffer, Yvette Plambeck-Rauber, Justina Rackauskaite, Sarah Schiebler, Jan Ben Schulze, Barbara Seyffarth, Esther Patricia Stalujanis, Lea Stocker, Thavayogarajah Tharshika, En-Young Wagner, Anne-Katrin Wirth, Alkis Yannakopoulos Salili, Page 3,889 of 6,206",German,Communication and Interaction Course,N/A,N/A,N/A,N/A
Kurs Grundlagen der Ethik in der Medizin,EDM1030,Exercise Group,"Nikola Biller-Andorno, Jean-Claude Fauchère, Tanja Krones, Josef Wisser, Jürg Caspar Streuli, Annina Bauer, Holger Baumann, Friedemann Rudolf Herbert Bieber, Anna Cavigelli-Brunner, Timothy Deniz Collen, Daniel Drewniak, Tobias Eichinger, Doris Eis, Susann Endermann, Markus Ernst, Bernhard Estermann, Claudia Fila, Andreas Gerber, Felicitas Sofia Holzer, Jonathan Hunger, Christian Raffael Ineichen, Muriel Keller, Philipp Kellmeyer, Oliver Matthes, Julian Werner März, Regula Ott, Petra Rogge, Doris Ruhmann, Gabriela Tschalèr, Sina Völker, Tatjana Weidmann-Hügle, Barbara Winter-Werner, Sebastian Wäscher",German,Foundation Course in Medical Ethics,N/A,N/A,N/A,N/A
Focus Week on Digitalisation,FW460HS,Other,"Leonhard Held, Michael Krauthammer, Bjoern Menze, Albert Christof Mehl, Kerstin Noelle Vokinger, Philipp Fürnstahl, Viktor von Wyl, Julia Braun",German,Focus Week on Digitalisation,Monday,Morning,8,12
Der schwerstkranke Patient: Problemorientiertes Lernen auf der Intensivstation,KUR4040,Exercise Group,"Christoph Karl Hofer, Stephan Blumenthal, Patricia Fodor, Sergio Mariotti, Andreas Rist",German,Der schwerstkranke Patient: Problemorientiertes Lernen auf der Intensivstation,N/A,N/A,N/A,N/A
Seminar at the Institute of Anatomy,ANA0Y010,Seminar,"Johannes Loffing, Lukas Sommer, Oliver Ullrich, Andrew Hall, David P. Wolfer, Soeren Lienkamp, Christian Stockmann, Caroline Maake",German,Seminar at the Institute of Anatomy,Tuesday,Afternoon,16,18
Sprache und kognitive Prozesse,272-013a,Course,Martin Ernst Meyer,"German, English",Language and Cognitive Processes,Thursday,Afternoon,14,15
Statistik für Linguistinnen und Linguisten,272-016a,Lecture with Practical Exercises,Jekaterina Mazara,"German, English",Statistics for Linguists,Wednesday,Afternoon,12,13
Strukturierung linguistischer Daten,272-017a,Exercise Group,Taras Zakharko,"German, English",Structuring Linguistic Data,Tuesday,Afternoon,12,13
Nicht-(Indo-)Europäische Sprache,272j033a,Independent Study,Lena Dorothea Elisabeth Zipp,"German, English",Non-(Indo-)European Language,N/A,N/A,N/A,N/A
Bachelorarbeit,272-BAa,Student Work,N/A,German,Bachelor's Thesis,N/A,N/A,N/A,N/A
Einführung in die Evolutionäre Sprachwissenschaft,272-502a,Course,Balthasar Bickel,"German, English",Introduction to Evolutionary Language Science,Thursday,Afternoon,14,15
Methoden der Evolutionären Sprachwissenschaft,272-503a,Exercise Group,Erik Jacob Ringen,English,Methods in Evolutionary Language Science,Tuesday,Afternoon,16,18
Restaurierung archäologischer Objekte,682-514a,Practical Training,Urs Heinrich Lang,German,Restoration of archaeological objects,Wednesday,Morning,10,12
Variation in der kindlichen Sprachentwicklung,272-509a,Seminar,Sabine Stoll,"German, English",Variation in Child Language Development,Wednesday,Afternoon,14,15
Museums- und Öffentlichkeitsarbeit,682-516a,Field Trip,Martin Bürge,German,Museum work and public relations,N/A,N/A,N/A,N/A
Schriftliche Arbeit Sprachliche Ontogenese,272-508a,Independent Study,N/A,"German, English",Written Paper in Linguistic Ontogeny,N/A,N/A,N/A,N/A
Vergleichende Forschung zum Sprachursprung,272-512a,Seminar,Stuart Kyle Watson,English,Comparative Research on Language Origin,Tuesday,Morning,10,12
Bedingungen der Sprachdynamik,272-504a,Seminar,Chundra Aroor Cathcart,"German, English",Conditions of Language Dynamics,Thursday,Afternoon,16,18
Schriftliche Arbeit Sprachgeschichte,272-505a,Independent Study,N/A,"German, English",Written Paper in Language Diachrony,N/A,N/A,N/A,N/A
Museums- und Öffentlichkeitsarbeit,682-516a,Practical Training,Martin Bürge,German,Museum work and public relations,Monday,Afternoon,13,15
Colloquium in Comparative Language Science,272-501a,Colloquium,"Balthasar Bickel, Paul Widmer, Martin Ernst Meyer, Sabine Stoll",English,Master's Thesis Colloquium,Wednesday,Afternoon,16,18
Vorstudie Masterarbeit Klassische Archäologie,682-518a,Independent Study,Corinna Simone Reinhardt,German,Master's Thesis: pre-study in Classical Archaeology,N/A,N/A,N/A,N/A
Masterprüfung Prähistorische Archäologie,682-519a,Independent Study,Philippe Della Casa,German,Master's examination Archaeologies,N/A,N/A,N/A,N/A
Masterprüfung Klassische Archäologie,682-519a,Independent Study,Corinna Simone Reinhardt,German,Master's examination Archaeologies,N/A,N/A,N/A,N/A
Masterprüfung Mittelalterarchäologie,682-519a,Independent Study,Carola Jäggi,German,Master's examination Archaeologies,N/A,N/A,N/A,N/A
Vorstudie Masterarbeit Prähistorische Archäologie,682-520a,Independent Study,Philippe Della Casa,German,Master's Thesis: pre-study in Prehistoric Archaeology,N/A,N/A,N/A,N/A
Qualitative Rekonstruktion,272-521a,Seminar,Paul Widmer,"German, English",Qualitative Reconstruction,Tuesday,Afternoon,16,18
Projektarbeit,272-520a,Other,N/A,"German, English",Assessed Work,N/A,N/A,N/A,N/A
Kolloquium zur Bachelorarbeit,682-BAa,Colloquium,"Philippe Della Casa, Carola Jäggi, Corinna Simone Reinhardt",German,Bachelor's Thesis,N/A,N/A,N/A,N/A
Grammar Writing,272-514a,Independent Study,N/A,"German, English",Grammar Writing,N/A,N/A,N/A,N/A
Bachelorarbeit Prähistorische Archäologie,682-BAa,Student Work,Philippe Della Casa,German,Bachelor's Thesis,N/A,N/A,N/A,N/A
Praxis linguistischer Analyse und Annotation,272-515a,Exercise Group,Borja Herce Calleja,English,Linguistic Analysis and Annotation - Practical Application,Monday,Morning,10,12
Bachelorarbeit Klassische Archäologie,682-BAa,Student Work,Corinna Simone Reinhardt,German,Bachelor's Thesis,N/A,N/A,N/A,N/A
Bachelorarbeit Mittelalterarchäologie,682-BAa,Student Work,Carola Jäggi,German,Bachelor's Thesis,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Deskriptiven Linguistik,272-516a,Independent Study,N/A,German,Written Paper in Descriptive Linguistics,N/A,N/A,N/A,N/A
Typologien sprachlicher Strukturen,272-518a,Seminar,Jessica Katiuscia Ivani,English,Typologies of Linguistic Structures,Monday,Afternoon,16,18
Masterarbeit Prähistorische Archäologie,682-MAa,Student Work,Philippe Della Casa,German,Master's Thesis,N/A,N/A,N/A,N/A
Psycholinguistische Praxis,272-522a,Exercise Group,Basil Christoph Preisig,English,Practical Exercises in Psycholinguistics,Thursday,Morning,10,12
Masterarbeit Klassische Archäologie,682-MAa,Student Work,Corinna Simone Reinhardt,German,Master's Thesis,N/A,N/A,N/A,N/A
Masterarbeit Mittelalterarchäologie,682-MAa,Student Work,Carola Jäggi,German,Master's Thesis,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Psycholinguistik,272-523a,Independent Study,N/A,"German, English",Written Paper in Psycholinguistics,N/A,N/A,N/A,N/A
Projektarbeit Psycholinguistik,272-526a,Practical Training,N/A,"German, English",Assessed Work Psycholinguistics,N/A,N/A,N/A,N/A
Externes Berufspraktikum BA Archäologien 3 ECTS,640j201a,Practical Training,Philosophische Fakultät N.N.-Dozent,German,Professional Traineeship BA Archaeologies 3 ECTS,N/A,N/A,N/A,N/A
Vorstudie Masterarbeit Mittelalterarchäologie,640j701a,Independent Study,Carola Jäggi,German,Master's Thesis: pre-study in Medieval Archaeology,N/A,N/A,N/A,N/A
Schriftliche Arbeit griechische Linguistik,272j603a,Seminar,N/A,German,Schriftliche Arbeit griechische Linguistik,N/A,N/A,N/A,N/A
Schriftliche Arbeit lateinische Linguistik,272j604a,Seminar,N/A,German,Schriftliche Arbeit lateinische Linguistik,N/A,N/A,N/A,N/A
Introductory Course Neuroscience I (HS),SPV0Y050,Course,"Fritjof Helmchen, Sebastian Jessberger, Stephan Neuhauss, Bruno Weber, Csaba Földy, Theofanis Karayannis, Martin Müller, Christopher Pryce, Daniel Ch. Kiper, Irmgard Amrein",English,Introductory Course Neuroscience I (HS),Monday,Afternoon,16,18
Ausführung wissenschaftlicher Arbeiten in klinischer Biochemie,BCH0Y004,Other,"Martin Hersberger, Beat Thöny, Alessio Cremonesi, Martin Werner Poms",German,Research project in clinical Biochemistry,N/A,N/A,N/A,N/A
Forschungskolloquium über klinische Grundlagenforschung für Doktorierende und,AssistierendeBCH0Y030,Colloquium,"Matthias Baumgartner, Martin Hersberger, Johannes Häberle, Marianne Rohrbach, Beat Thöny, Sean Froese, Alessio Cremonesi, Cecilia Elena Maria Giunta Meyer, Raphael Morscher, Martin Werner Poms, Susanna Sluka",German,"Kolloquium Fundamental research in clinical Biochemistry (for doctoral students,",Monday,Morning,9,10
Klinisch-biochemisches Kolloquium,BCH0Y020,Colloquium,"Matthias Baumgartner, Daniel Konrad, Martin Hersberger, Johannes Häberle, Marianne Rohrbach, Beat Thöny, Sean Froese, Stephan Wüest, Alessio Cremonesi, Francesca Daniela Franzoso, Cecilia Elena Maria Giunta Meyer, Raphael Morscher, Martin Werner Poms, Susanna Sluka",German,Kolloquium in clinical Biochemistry,Monday,Afternoon,16,17
Biomedicine Seminar,PHY0Y030,Seminar,"Cezmi A. Akdis, Thorsten Buch, Christian Grimm, Thomas Lutz, Roland H. Wenger, Giovanni Guido Camici",English,Biomedicine Seminar,N/A,N/A,N/A,N/A
Sleep &amp; Health Seminar,SPV0Y040,Colloquium,"Christian Rainer Baumann, Reto Huber, Malcolm Kohler, Erich Seifritz, Peter Achermann, Hans-Peter Landolt, Salome Kurth, Esther Werth, Daniela Noain",English,Sleep &amp; Health Seminar,Friday,Afternoon,12,14
Advanced Course in Neurobiology,SPV0Y090,Exercise Group,N/A,German,Advanced Course in Neurobiology,N/A,N/A,N/A,N/A
Aktuelle Neurobiologie. Literatur-Kolloquium,SPV0Y080,Colloquium,"Martin E. Schwab, Urs Gerber",German,Aktuelle Neurobiologie. Literatur-Kolloquium,Thursday,Afternoon,12,13
Arbeiten im Institut für Molekulare Krebsforschung,SPV0Y120,Exercise Group,Anne Müller,German,Arbeiten im Institut für Molekulare Krebsforschung,N/A,N/A,N/A,N/A
"DNS Schäden, DNS Reparatur und Krebs",SPV0Y110,Course,N/A,German,"DNS Schäden, DNS Reparatur und Krebs",Monday,Afternoon,16,18
Experimentelle Arbeiten im Neurobiologischen Laboratorium,SPV0Y070,Exercise Group,"Martin E. Schwab, Urs Gerber",German,Experimentelle Arbeiten im Neurobiologischen Laboratorium,N/A,N/A,N/A,N/A
Anatomie der chir.-orthopädischen Zugangswege,ANA17002,Course,"Mazda Farshad, Sandro Fucentese, Ladislav Nagy, Andreas Schweizer, Karl Wieser, Patrick Zingg, Norman Espinosa, Stephan Hermann Wirth, Karl Grob",German,Anatomie der chir.-orthopädischen Zugangswege,N/A,N/A,N/A,N/A
Paläopathologisches Kolloquium,GDM0M060,Colloquium,"Frank Jakobus Rühli, Nicole Bender, Martin Felix Häusler, Kaspar Staub, Thomas Böni",German,Paläopathologisches Kolloquium,N/A,N/A,N/A,N/A
Introductory Course in Neuroscience II ( FS),SPV0Y020,Course,"Armin Curt, Andreas Luft, Luca Regli, Christian Ruff, Dominik Straumann, Todd Anthony Hare, Boris B. Quednow, Philippe Tobler, Daniel Ch. Kiper, Marc Bolliger, Annette Brühl, Marcus Herdener, Michèle Hubli, Lukas Imbach, Jens Petersen, Martin Schubert, Konrad Peter Weber, Hans-Jürgen Huppertz, Martin Kurthen",English,Introductory Course in Neuroscience II ( FS),Monday,Afternoon,17,19
Kolloquium über aktuelle Hirnforschung,SPV0Y030,Colloquium,"Fritjof Helmchen, Sebastian Jessberger, Isabelle Mansuy, Csaba Földy, Theofanis Karayannis",German,"Kolloquium über aktuelle Hirnforschung, im Institut",Monday,Afternoon,12,13
Vorlesung Humanbiologie I (5 Themenblöcke inkl. Psychophysiologie),HUB240a,Course,"Burkhard Becher, Felix Beuschlein, Raimund Dutzler, Malcolm Kohler, Johannes Loffing, Gerhard Rogler, Lukas Sommer, Oliver Ullrich, Carsten Alexander Wagner, Roland H. Wenger, Arnold von Eckardstein, Andrew Hall, Vartan Kurtcuoglu, Susanne Wegener, Christian Stockmann, Martin Hersberger, Roger Lehmann, Caroline Maake, Sergio Gloor, Ilian Jelezarov, David Niederseer, Jutta Ernst, Claudia Hackl-Zuccarella, Lena Jellestad, Katja-Daniela Jordan, Mona Lichtblau, Nenad Lukic, Cristina Manatschal, Patrick Pasi",German,Vorlesungen 2.SJ HS,N/A,N/A,N/A,N/A
Praktikum Physiologie I,HUB2060,Practical Training,"Olivier Devuyst, Thierry Hennet, Carsten Alexander Wagner, Roland H. Wenger, Lubor Borsig, Vartan Kurtcuoglu, Francesco Paneni, Christoph Schneider, Martin Schläpfer, Alexander Akhmedov, Soline Marie Bourgeois, Markus Ehrengruber, Simone Mafalda Rodrigues Camargo, Isabel Rubio Aliaga, Marianne Rebecca Spalinger, Zhiyong Chen, Sarah Costantino, Daniela Katrin Egli-Spichtig, Natividad Hernando-Sobrino, Thomas Knöpfel, Willy Kuo, Alessandro Luciani, Stefano Ministrini, Stellor Nlandu Khodo, Stefan Nock-Ciocco, Tanja Restin, Erik Schadde, Diane de Julien de Zélicourt",German,Practical Course in Physiology I,N/A,N/A,N/A,N/A
POL Humanbiologie I,HUB2070,Tutorial,"Giancarlo Natalucci, Werner Baulig, Peter Biro, Michael Ganter, Peter Paul Gessler, Barbara Hasse-Fuhrer, Martin Hersberger, Alexander Jetter, Marius Keel, Christian Matter, Alain Rudiger, Natalia Rudovich, Ralph Christian Schimmer, Martin Schläpfer, Martin Schweiger, Andreas Trojan, Bernd van der Loo, José Alejandro Aguirre, John Michael Bonvini, Elisabeth Eppler, Aju Pazhenkottil, Oliver Thomas Reuthebuch, Stefan Weiler, Uwe Zangemeister-Wittke, Dominik Carlo Benz, Achim Burrer, Alessio Cremonesi, Pamela Dreessen, Stefan Eisoldt, Patricia Fodor, Martin Oliver Schmiady, Ulrich Paul Friedrich Schurr, Vladimir Sibalic",German,POL Tutorial in Human Biology I,N/A,N/A,N/A,N/A
Praktikum Histologie II,HUB2040,Practical Training,"Johannes Loffing, Oliver Ullrich, Andrew Hall, Caroline Maake, Dominique Loffing-Cueni, Lutz Slomianka",German,Practical Course in Histology II,N/A,N/A,N/A,N/A
Praktikum Biochemie I + II,HUB2140,Practical Training,"Christine Berger Sprecher, Séverine Lobet, Cristina Manatschal",German,Practical Course in Biochemistry I + II,N/A,N/A,N/A,N/A
Praktikum Klinische Anatomie,HUB2030,Practical Training,"Johannes Loffing, Oliver Ullrich, Caroline Maake, Giovanni Colacicco, Helena Lagger Biner, Beatrice Astrid Lauber, Natascha Lier, Dominique Loffing-Cueni",German,Practical Course in Clinical Anatomy and Clinical Examination I,N/A,N/A,N/A,N/A
