Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
"Klinischer Kurs Pädiatrie, im Kinderspital Zürich",KUR416KH,Klinischer Kurs,"Stephanie Adzikah, Tina Aeberli, Christian Balmer, Melanie Baumgardt, Laura Benz, Daniela Berger, Anna Bewer Silvestri, Willemijn Breunis, Barbara Brotschi Aufdenblatten, Barbara Burkhardt, Jürg Burren, Seval Demirbas, Anthony Di Natale, Corinne Florence Dünner, Charles Etterlin, Katrin Fasnacht, Elea Galiart, Andreas Geiser, Hannah Gräber, Daniel Grün, Cornelia Franziska Hagmann, Katharina Heschl, Meryem Hosse, Johannes Häberle, Alice Catherine Hölscher, Andreas Jung, Rainer Kehrt, Uchenna Kennedy, Walter Knirsch, Yin Ting Lam, Beatrix Latal Hajnal, Rabia Liamlahi, Andreas Markus Locher, Jana Logoteta, Remo Minder, Tobias Mühlbacher, Kathrin Neuhaus, Zoe Nocito, Angela Oxenius, Maja Pfeiffer, Gabriele Raffler, Georgia Ramantani, Sieta Rao, Christa Relly, Page 2 of 2, Marianne Rohrbach, Martin Rössler, Andrea Denise Rüegger, Christina Saner Oeschger, Christina Schaefer, Peter Schibler, Anna Steppacher, Georg Martin Stettner, Sasha Job Tharakan, Maria Tsekoura, Peter Weber, Ralf von der Heiden",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Pädiatrie, im Kantonsspital Aarau",KUR416KA,Klinischer Kurs,"Philipp Baumann, Gérald Berthet, Daniel Drozdov, Cornelia Enzmann, Matthias Gittermann, Antonia Hauser, Rehana Huber, Claudia Hügli, Henrik Köhler, Philipp Meyer, Pina Preisser, Leyla Wenk",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
Kurse Pathologie III,KUR416m,Klinischer Kurs,"Adriano Aguzzi, Paul Komminoth, Holger Moch, Aurelia Noske, Regina Reimann, Matthias Rössle",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Innere Medizin, in derKlinik Hirslanden",KUR416eH,Exercise Group,"Lars Asmis, Oliver Gämperli, Helen Kovari, Roger Lussmann, Claudine Meindl-Fridez, Panagiotis Samaras, Andreas Serra, Jonas Zeitz",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Otorhinolaryngologie, im Kantonsspital Graubünden",KUR416h,Exercise Group,N/A,German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Neurologie und Neurochirurgie, in der Praxis für Neurologie, Wetzikon",KUR416g,Klinischer Kurs,"Walter Dinner, Christoph Zeller",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Neurologie und Neurochirurgie, im Spital Limmattal",KUR416h,Klinischer Kurs,"Guido Schwegler, Jonas Teubner",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Neurologie und Neurochirurgie, im Kantonsspital Graubünden",KUR416f,Klinischer Kurs,"Sylvan Albert, Roman Gonzenbach, Rolf Sturzenegger",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Neurologie und Neurochirurgie, in der RehaClinic Kilchberg",KUR416f,Klinischer Kurs,Charles Etim Essang,German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Neurologie und Neurochirgie, im Spital Bülach",KUR416f,Klinischer Kurs,Reto Baldinger,German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
Klinischer Kurs Pädiatrie im Kinderspital St. Gallen,KUR416k,Klinischer Kurs,Roger-Pascal Lauener,German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
"Klinischer Kurs Innere Medizin, imKantonsspital Zug",KUR416ei,Exercise Group,"Gregor Blank, Michael Bodmer, Laura Estermann, Fiorenza Gautschi, Niels Holm, Simon Kuster, Julian Mair am Tinkhof, Jochen Schmidt, Beat Schwegler, Seline Zurfluh",German,"Clinical Courses III: Gynecology &amp; Obstetrics or Pediatrics, Family Medicine,",N/A,N/A,N/A,N/A
Klinischer Kurs Anästhesiologie,ANE6030,Klinischer Kurs,"Werner Baulig, Dominique Anne Bettex, Stephan Blumenthal, Hagen Bomberg, Jan Breckwoldt, Alexander Dullenkopf, Christoph Dübendorfer, Urs Eichenberger, Patricia Fodor, Michael Ganter, Bastian Grande, Thorsten Haas, Nicole Hilber, Thomas Hillermann, Alexander Kaserer, Adrian Kohler, Andrea Kopp Lugli, Bernard Krüger, Annette Köhlinger, Corina Labitzke, Peter Lauber, David Lorenzana, Caveh Madjdpour, Isabel Marcolino, Thomas A. Neff, Elena Neumann, Christoph Beat Nöthiger, Corsin Poltera, Adrian Reber, Tadzio Roche, Dorothea Rosenberger, Martin Schläpfer, Achim Johannes Schmitz, Christian Andreas Schär, Markus Suhner, Simon Werner Sulser, Lorenz Gregor Theiler, Jörg Thomas, Reto Thomasin-Caviezel, David Tscholl, Andreas Winter",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
"Pathologie: Autopsie, im Institut für Pathologie, Universitätsspital Zürich",PAT6020e,Exercise Group,"Jakob Becker, Matthias Dieter Karl Choschzick, Sebastian Leibl, Daniela Mihic-Probst, Holger Moch, Niels Rupp, Alex Soltermann, Giulia Tochtermann, Zsuzsanna Varga",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Kantonsspital Aarau,CHI601a,Exercise Group,"Franco Gambazzi, Markus Hartel",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Kantonsspital Baden,CHI601b,Exercise Group,"Karim Eid, Stephan Engelberger, Lukas Hefermehl, Marc Hofmann, Antonio Nocito, Dominique Sülberg",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Spital Limmattal Schlieren,CHI601c,Exercise Group,"Arby Babians, Urs Zingg",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Spital Männedorf,CHI601d,Exercise Group,"Reint Rudolf Burger, Mathias Völlink",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Stadtspital Triemli,CHI601g,Exercise Group,"Nicolas Attigah, Uenal Can, Giovanni Luca Carboni, Omer Dzemali, Stefan Gutknecht, Thomas Gürtler, Martina Müller, Michael Müntener, Birgit Christina Oberreiter, Mario Rancan, Urs Dieter Schmid, Igor Schwegler, Martin Umbehr, Markus Weber, Jörg Wydler",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Universitätsspital Zürich und der Klinik Balgrist,CHI601h,Exercise Group,"Kevin Sven Akeret, Roland Bozalka, Lilly Burger, Ulrike Ehlers, Giuseppe Esposito, Harald Essig, Raphael Marco Ferrari, Susanne Friedl, Sandro Fucentese, Katarzyna Maria Furrer, Sascha Halvachizadeh, Anisa Hana, Sven Hillinger, Daniel Hofmänner, Achim Häussler, Kai Oliver Jensen, Etienne Xavier Keller, Bong-Sung Kim, Niklaus Krayenbühl, Sören Könneker, Nicole Lindenblatt, Anna-Leonie Menges, Ashkan Mortezavi, Günter Müller, Markus Müller, Valentin Neuhaus, Markus Oertel, Nestoras Papadopoulos, Bettina Pfannmüller, Jan Plock, Olga Politikou, Marc Precht, Michaela Ramser, Fabian Rössler, Peter Sabisch, Martin Oliver Schmiady, Daniel Max Schmid, Didier Schneiter, Paul Schumann, Reto Schüpbach, Carlo Serra, Alba Shehu, José Spirig, Peter Christian Steiger, Page 2 of 2, Lennart Stieglitz, Henrik Teuber, Igor Tudorache, Matthias Turina, Diana Vetter, Maximilian E.H. Wagner, Matthias Waldner, Patrick Zingg",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Stadtspital Waid,CHI601i,Exercise Group,"Mai Lan Dao Trong, Michael Dietrich, Selim Dincler, Gerald Gubler, Julia Sproedt, Martin Ulrich, Stefan Wildi",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Kantonsspital Winterthur,CHI601j,Exercise Group,"Stefan Breitenstein, Susan Grossmann, Christoph Meier, Nico Seeger, Jure Tornic, Thomas Wyss",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Chirurgische Visite im Spital Zollikerberg,CHI601k,Exercise Group,Andreas Schierz,German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
"Kurs Dermatologie, im dermatologischen Ambulatorium (Leitung: St. Lautenschlager)",DER601a,Kurs,"Siegfried Borelli, Thomas Coppetti, Robert Artur Dahmen, Mirjam Sabrina Fässler, Deborah Leuthard, Severin Läuchli, Stephan Nobbe, Cornelia Pfranger-Deubelbeiss, Ellen Scherrer, Andrea Stillhard, Matthias Conrad Walther",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
"Kurs Dermatologie, im Universitätsspital Zürich",DER601b,Exercise Group,"Barbara Ballmer-Weber, Ralph Braun, Roland Böni, Christian Greis, Carole Florence Guillet, Jürg Hafner, Omar Hasan Ali, Günther Hofbauer, Andreas Häffner, Jivko Kamarachev, Werner Kempf, Antonios Kolios, Isabel Kolm-Djamei, Lukas Krähenbühl, Thomas Kündig, Claudia Lang, Marianne Lerch, Mirjana Maiwald-Urosevic, Ioanna Mangana, Lara Maul-Duwendag, Sara Micaletto, David Muggli, Mirjam Nägeli, Egle Ramelyte, Miro Emanuel Räber, Peter Schmid-Grendelmeier, Christina Weber-Chrysochoou, Maya Wolfensperger-Ziegler",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
Internistischer Gruppenunterricht -ambulant,MED6010,Kurs,"Irene Abela Steuri, Ramin Atefy, Adrian Bachofner, Tobias Benoit, Dominik Carlo Benz, Dominique Braun, Silvio Brugger, Barbara Bucklar-Kunz, Steffen Böttcher, Alessandro Candreva, Ansgar Deibel, Aresh Farokhnia, Ralph Fritsch, Thomas Gaisl, Thomas Gilhofer, Laurent Haegeli, Matthias Hermann, Dimitrios Iliakis, Pierre-Alexandre Krayenbühl, Marisa Kälin, Reto Laffer, Abraham Licht, Laura Christina Mayer, Rouven Müller, Johannes Nemeth, Silvana Rampini Speck, Maurice Roeder, Nicole Saguner-Bonetti, Dominik Schaer, Macé Schuurmans, Esther Irene Schwarz, Rahel Schwotzer, Roberto Speck, Carolin Steinack, Barbara Stähli, Paolo M. Suter, Florence Vallelian, Silvan Manuel Vesenbeckh, Urs Widmer, Thomas Wolber, Lukas Zimmerli, Walter Zingg",German,"Clinical Courses V: Anesthesiology and Resuscitation, Surgery, Dermatology, Internal",N/A,N/A,N/A,N/A
