Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module
Exercises Physical Chemistry II for the Life Sciences,CHE155.2,Exercise Group,Georg Artus,"German, English",CHE 155 Physical Chemistry II for the Life Sciences
Organic Chemistry for the Life Sciences,CHE172.1,Lecture with Practical Exercises,Oliver Zerbe,German,CHE 172 Organic Chemistry for the Life Sciences
Inorganic Chemistry II: Structure and Bonding of Inorganic Molecules,CHE202.1,Lecture with Practical Exercises,Thomas Fox,German,CHE 202 Inorganic Chemistry II: Structure and Bonding of Inorganic Molecules
Organic Chemistry II,CHE204.1,Lecture with Practical Exercises,Michel Rickhaus,English,CHE 204 Organic Chemistry II
Physical Chemistry II: Molecular Structure and Spectroscopy,CHE206.1,Course,Peter Hamm,German,CHE 206 Physical Chemistry II: Molecular Structure and Spectroscopy
Exercises Physical Chemistry II,CHE206.2,Exercise Group,Peter Hamm,"German, English",CHE 206 Physical Chemistry II: Molecular Structure and Spectroscopy
"Practical course in Synthetic Chemistry, Part 1",CHE212.1,Practical Training,Jürg Hutter,"German, English","CHE 213 Practical course in Synthetic Chemistry, Part 1"
"Practical course in Synthetic Chemistry, Part 2",CHE212.2,Practical Training,Jürg Hutter,"German, English","CHE 214 Practical course in Synthetic Chemistry, Part 2"
NT.S450 Fachwissenschaft Chemie 2,CHE403.1,PHZH SEK I Module,Laurent Bigler,German,NT.S450 Chemistry 2
Fundamental Aspects of Chemistry with an Educational Focus A,CHE405.1,Course,Roger Alberto,German,CHE 405 Extended Basics of Chemistry A
CHE 301 Bachelorarbeit,CHE301.1,Student Work,Roger Alberto,"German, English",CHE 301 Bachelor's Thesis
Bachelor's Thesis,CHE302.1,Student Work,Roger Alberto,"German, English",CHE 302 Bachelor's Thesis
Advanced Organic Chemistry,CHE321.1,Lecture with Practical Exercises,Cristina Nevado Blazquez,"German, English",CHE 321 Advanced Organic Chemistry
Reaction mechanisms and kinetics,CHE323.1,Lecture with Practical Exercises,Roger Alberto,"German, English",CHE 323 Reaction Mechanisms and Kinetics
Chemistry of Metals in Life Processes,CHE324.1,Lecture with Practical Exercises,Eva Freisinger Sigel,"German, English",CHE 324 Chemistry of Metals in Life Processes
Solid State and Materials Chemistry,CHE325.1,Lecture with Practical Exercises,Greta R. Patzke,"German, English",CHE 325 Solid State and Materials Chemistry
Advanced concepts of Physical Chemistry I,CHE326.1,Lecture with Practical Exercises,Stefan Seeger,"German, English",CHE 326 Advanced concepts of Physical Chemistry I
Advanced concepts of Physical Chemistry II: Statistical Mechanics and Molecular,SimulationsCHE327.1,Lecture with Practical Exercises,Jürg Hutter,English,CHE 327 Advanced concepts of Physical Chemistry II
Master's Thesis,CHE420.1,Student Work,Roger Alberto,"English, German",CHE 420 Master's Thesis
"Radiochemistry, Basics and Application of Radionuclides",CHE438.1,Lecture with Practical Exercises,Roger Alberto,English,"CHE 438 Radiochemistry, Basics and Application of Radionuclides"
Introduction to Molecular Design and Synthesis,MDS101.1,Lecture with Practical Exercises,Jason Philip Holland,English,MDS 101 Introduction to Molecular Design and Synthesis
Laboratory Research Project,MDS201.1,Practical Training,Bernhard Spingler,"English, German",MDS 201 Master's Research in Chemical and Molecular Sciences
Master's Thesis and Defense,MDS201.2,Student Work,Bernhard Spingler,"English, German",MDS 201 Master's Research in Chemical and Molecular Sciences
Master's Exam,MDS201.3,Examination,Bernhard Spingler,"English, German",MDS 201 Master's Research in Chemical and Molecular Sciences
Symmetry and Spectroscopy,CHE432.1,Lecture with Practical Exercises,Jan Helbing,"English, German",CHE 432 Symmetry and Spectroscopy
Advanced NMR Methods for Identification of Natural Products,CHE439.1,Lecture with Practical Exercises,Oliver Zerbe,English,CHE 439 Advanced NMR Methods for Identification of Natural Products
Structure Elucidation with Combined Spectroscopic Methods,CHE440.1,Lecture with Practical Exercises,Ilija Coric,"English, German",CHE 440 Structure Elucidation with Combined Spectroscopic Methods
Department of Chemistry Seminars,CHE800.1,Seminar,Nina Hartrampf,English,CHE 800 Department of Chemistry Seminars
Research Seminar in Inorganic Chemistry,CHE813.1,Seminar,Roger Alberto,English,CHE 813 Research Seminar in Inorganic Chemistry
Research Seminar: Current Challenges in Organic Chemistry,CHE814.1,Seminar,Karl Gademann,English,CHE 814 Research Seminar: Current Challenges in Organic Chemistry
Chemical crystallography and crystal structure determination,KRI102.1,Lecture with Practical Exercises,Bernhard Spingler,English,KRI 102 Chemical Crystallography II
Chemical crystallography practical course,KRI103.1,Practical Training,Bernhard Spingler,"German, English",KRI 103 Chemical Crystallography practical course
Advanced crystallography practical course,KRI104.1,Practical Training,Bernhard Spingler,"German, English",KRI 104 Advanced crystallography practical course
Communication Skills for Leaders,CMS103.1,Exercise Group,Roberto Ricardo Vogt,English,CMS 103 Communication Skills for Leaders
Management Skills for Business Excellence,CMS104.1,Exercise Group,Paul-David Becker,English,CMS 104 Management Skills for Business Excellence
Leadership Skills for Executives,CMS105.1,Exercise Group,Paul-David Becker,English,CMS 105 Leadership Skills for Executives
Conducting Research with Administrative Data in Economics of Education (S),DOEC1079,Seminar,Aline Bütikofer,English,Conducting Research with Administrative Data in Economics of Education (S)
"Filmanalyse, Gruppe A",255-001a,Seminar,Philipp Brunner,German,Introduction to the Methods in Film Studies
"Filmanalyse, Gruppe B",255-001a,Seminar,Jan Sahli,German,Introduction to the Methods in Film Studies
"Filmanalyse, Gruppe C",255-001a,Seminar,Till Brockmann,German,Introduction to the Methods in Film Studies
"Tutorat, Gruppe C",255-001a,Tutorial,Jan Sahli,German,Introduction to the Methods in Film Studies
"Tutorat, Gruppe D",255-001a,Tutorial,Jan Sahli,German,Introduction to the Methods in Film Studies
"Populäre Literaturen und Medien: Geschichte, Theorien, Felder",506-022a,Course,Christine Suzanne Lötscher,German,"Popular Literature and Media: History, Theories, Fields"
"Qualitative Methoden, Gr. 1",506-023a,Seminar,Malte Völk,German,Qualitative Analysis and Interpretation
"Qualitative Methoden, Gr. 2",506-023a,Seminar,Sabine Eggmann,German,Qualitative Analysis and Interpretation
"Qualitative Methoden, Gr. 3",506-023a,Seminar,Maximilian Jablonowski,German,Qualitative Analysis and Interpretation
"Kulturtheorien lesen, verstehen, diskutieren",506-024a,Exercise Group,Peter Nikolaus Heinzer,German,Introduction to Cultural Theory
Everyday Cultures – Exemplary Topics,506-026a,Independent Study,Mischa Elias Gallati Zimmermann,German,Everyday Cultures – Exemplary Topics
Popular Literature and Media - Exemplary Topics,506-036a,Independent Study,Mischa Elias Gallati Zimmermann,German,Popular Literature and Media – Exemplary Topics
Oerlikon: Quartier-Initiativen zwischen Selbstermächtigung und städtischer Politik,506-046a,Field Trip,Mischa Elias Gallati Zimmermann,German,Ethnografic Explorations
Laptop-Sticker: eine Ausstellung,506-049a,Seminar,Eberhard Wolff,German,Exploring Everyday Cultures: Research- Based Learning
Einblicke in die universitäre Beruf_axis,506-063a,Practical Training,Brigitte Frizzoni,German,Traineeship
Vertiefte Einblicke in die universi_axis,506-066a,Practical Training,Brigitte Frizzoni,German,Traineeship
Einblicke in die ausseruniversitäre_axis,506-069a,Practical Training,Brigitte Frizzoni,German,Traineeship
Bachelorkolloquium,506-098a,Colloquium,Eberhard Wolff,German,Bachelor Colloquium
Writing a Research Proposal,506-539a,Independent Study,Mischa Elias Gallati Zimmermann,German,Writing a Research Proposal
"Alpine Geschmackskulturen: Landschaften, Akteur:innen, Praktiken",506-546a,Field Trip,Bernhard Tschofen,German,Research on the Move
Aktuelle Fachdebatten,506-550a,Colloquium,Tobias Scheidegger,German,Current Debates in Cultural Studies
Knowledge Transfer,506-559a,Independent Study,Mischa Elias Gallati Zimmermann,German,Knowledge Transfer
Universitäre Berufspraxis,506-563a,Practical Training,Brigitte Frizzoni,German,Traineeship
Vertiefung universitäre Berufspraxis,506-566a,Practical Training,Brigitte Frizzoni,German,Traineeship
Ausseruniversitäre Berufspraxis,506-569a,Practical Training,Brigitte Frizzoni,German,Traineeship
Colloquium,506-598a,Colloquium,Moritz Peter Ege,German,Master Colloquium
Ethnografien sozialer Ungleichheit,506i100a,Seminar,Moritz Peter Ege,German,Ethnographies of Social Inequality
Feministische Perspektiven in der Alltagskulturforschung,506i101a,Seminar,Laura Bäumel,German,Feminist Perspectives in Cultural Studies
Let's talk about... - exhibiting! Ausstellungen analysieren und besprechen,506i102a,Seminar,Bernhard Tschofen,German,Let's Talk about... - Exhibiting! Analysing and Discussing Exhibitions
Prehistoric Fiction,506i104a,Seminar,Meret Fehlmann,German,Prehistoric Fiction
"Basic German 4; A2: Listening, vocabulary, and arguing",_D_2Lis,Language Course,Lea Daniela Gass,German,"Basic German 4; A2: Listening, vocabulary, and arguing"
Umweltexkursion: Gewässerrevitalisierung,UWW114,Seminar,Fredy Elber,German,UWW 114 River and Lakeshore Restoration
(Bio-)Diversity in Fairy Tales,506i105a,Seminar,Christine Suzanne Lötscher,German,(Bio-)Diversity in Fairy Tales
Kulturgeschichte des Alltags. Lebenswelten und Lebensweisen des Populären,506i403a,Course,Bernhard Tschofen,German,Cultural History of Everyday Life. Lifeworlds and Lifestyles in Popular Culture
Workshop: «Fortsetzung folgt!» Serielles audiovisuelles Erzählen,506i406a,Exercise Group,Brigitte Frizzoni,German,To Be Continued: Popular Seriality
Kulturwissenschaftliche Vortragsreihe,506i407a,Colloquium,Mischa Elias Gallati Zimmermann,German,Cultural Studies – Lecture Series
Tagung: Alles über Aschenputtel. Arbeit und Coming of Age,506i508a,Independent Study,Christine Suzanne Lötscher,German,Conference Attendance: Everything About Cinderella
Reaction mechanisms and mechanistic methods in organometallic chemistry,CHE712.1,Course,Thomas Fox,"German, English",CHE 712 Reaction Mechanisms and Mechanistic Methods in Organometallic
Photochemistry in Synthesis,CHE746.1,Lecture with Practical Exercises,Jason Philip Holland,English,CHE 746 Photochemistry in Synthesis
Polymer Chemistry,CHE716.1,Lecture with Practical Exercises,Dominik Brühwiler,"English, German",CHE 716 Polymer Chemistry
Unusual molecules (and their tales of the unexpected),CHE742.1,Lecture with Practical Exercises,Michal Juricek,English,CHE 742 Unusual molecules (and their tales of the unexpected)
Hydrogen based chemical energy carriers,CHE730.1,Lecture with Practical Exercises,Andreas Borgschulte,"English, German",CHE 730 Hydrogen based chemical energy carriers
Introduction to Quantum Chemistry,CHE747.1,Lecture with Practical Exercises,Sandra Erika Luber,English,CHE 747 Introduction to Quantum Chemistry
Foundations of Materials Science II,KRI203.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,German,KRI 203 Foundations of Materials Science II
"Inorganic Thin Films: Processing, Properties and Applications",KRI208.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,"KRI 208 Inorganic Thin Films: Processing, Properties and Applications"
Diffraction Physics in Materials Science,KRI209.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 209 Diffraction Physics in Materials Science
Molecular and Structural Biology V: Studying Macromolecules by NMR and EPR,KRI302.1,Course,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 302 Molecular and Structural Biology V: Studying Macromolecules by NMR and
Introduction to Macromolecular Chemistry,KRI303.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 303 Introduction to Macromolecular Chemistry
Supramolecular Chemistry,KRI304.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 304 Supramolecular Chemistry
Complex Materials II: Structure &amp; Properties,KRI306.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 306 Complex Materials II: Structure &amp; Properties
Chemistry &amp; Business Studies II,WCH402.1,Lecture with Practical Exercises,Stefan Seeger,German,WCH 402 Chemistry &amp; Business Studies II
Industrial Internship,WCH403.1,Practical Training,Stefan Seeger,German,WCH 403 Industrial Internship
Chemistry and Business Studies IV,WCH405.1,Lecture with Practical Exercises,Daniel Siegfried Christen,German,WCH 405 Chemistry and Business Studies IV
UWW 200 Master Thesis,UWW200,Student Work,Claudia Hegglin Braun,English,UWW 200 Master Thesis
Professional ethics in veterinary medicine,FWB134,Seminar,Sonja Hartnack Wilhelm,German,Professional ethics in veterinary medicine
Digitale Bilder und Bildarchive,598-503a,Exercise Group,Monika Dommann,German,History Digitized World
Varieties of Economic History,599-504a,Seminar,Matthieu Leimgruber,English,Varieties of Economic History
Einführung in quantitative Methode für Historiker/-innen,599i001a,Colloquium,Joel Henri Vincent Floris,German,Introduction to Quantitative Methods for Historians
Gruppe 01: Macht und Herrschaft,600-007a,Seminar,Johannes Georg Luther,German,Introductory Course I
Gruppe 02: Auf den Spuren der Globalisierungen,600-007a,Seminar,Moe Omiya,"German, English",Introductory Course I
Gruppe 03: Handel und Macht,600-007a,Seminar,Jonas Plüss,German,Introductory Course I
Gruppe 01: Schreibübung,600-009a,Exercise Group,Nicole Zellweger,German,Introductory Course II
Gruppe 01: Proseminar 3,600-009a,Seminar,Louisa Hoppe,German,Introductory Course II
Gruppe 02: Schreibübung,600-009a,Exercise Group,Andrea Valentina Schweizer,German,Introductory Course II
Gruppe 02: Proseminar 3,600-009a,Seminar,Livia Sabina Merz,German,Introductory Course II
Gruppe 03: Schreibübung,600-009a,Exercise Group,Sabrina Melanie Vogt,German,Introductory Course II
Gruppe 03: Proseminar 3,600-009a,Seminar,Philip Zimmermann,German,Introductory Course II
Gruppe 04: Schreibübung,600-009a,Exercise Group,Marina Lienhard,German,Introductory Course II
Gruppe 04: Proseminar 3,600-009a,Seminar,Zoé Louise Camille Kergomard,German,Introductory Course II
Gruppe 05: Schreibübung,600-009a,Exercise Group,Svenja Goltermann,German,Introductory Course II
Gruppe 05: Proseminar 3,600-009a,Seminar,Jonas Simon Gloor,German,Introductory Course II
Gruppe 06: Schreibübung,600-009a,Exercise Group,Katharina Böhmer,German,Introductory Course II
Gruppe 06: Proseminar 3,600-009a,Seminar,Francisca Loetz,German,Introductory Course II
Gruppe 07: Schreibübung,600-009a,Exercise Group,Tomislava Kosic,German,Introductory Course II
Gruppe 07: Proseminar 3,600-009a,Seminar,Adrina Marianna Schulz,German,Introductory Course II
Gruppe 08: Schreibübung,600-009a,Exercise Group,Gleb Jurievic Albert,German,Introductory Course II
Gruppe 08: Proseminar 3,600-009a,Seminar,Judith Monica Vitale,German,Introductory Course II
Gruppe 09: Schreibübung,600-009a,Exercise Group,Marco Vitale,German,Introductory Course II
Gruppe 09: Proseminar 3,600-009a,Seminar,Riccarda Schmid,German,Introductory Course II
Proseminar: Systematic-theoretical study of religion\s II,53LB000,Proseminar,Rafael Walthert,German,Proseminar STRW: Systematic-theoretical study of religion\s
Introductory readings on Islam as religion,56LB013,Tutorial,Christoph Uehlinger,German,RT Introductory readings on Islam as religion
"Lecture: ""Christianities"" past and present: a study of religion\s approach",54VL010,Course,Christoph Uehlinger,German,"Basis Module: Religion, Lecture"
Seminar: Religion and sports,53SS012,Seminar,Rafael Walthert,German,STRW BA-Seminar: Religion and sports
VisRel 1: Interpreting images in the Study of Religion\s,57LB003,Exercise Group,Schirin Cathrine Laura Ghazivakili,German,VisRel 1: Interpreting images in the Study of Religion\s
VisRel 3: Images and texts in the Study of Religion\s,57LB010,Exercise Group,Schirin Cathrine Laura Ghazivakili,German,VisRel 3: Images and texts in the Study of Religion\s
Basic course: Qualitative interviews,57LB007,Course,Linda Alice Bosshart,German,Methods SWM 2: Qualitative interviews
